gstin,ewb_no,ewb_date,doc_type,doc_no,doc_date,supply_type,sub_supply_type,from_gstin,from_state,from_place,to_gstin,to_state,hsn,taxable_value,igst,cgst,sgst,cess,total_invoice_value,transporter_id,transporter_name,vehicle_no,distance_km,valid_upto,status,cancelled,extended
29AABCV1234K1Z9,9862637099009,12-12-2024 09:11,INV,VPI/KA/24-25/0165,12-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,36AABCD4455L1ZH,36,84139110,264543.83,47617.89,0.0,0.0,0.0,312161.72,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA52CB4923,1358,19-12-2024 09:11,Active,N,N
29AABCV1234K1Z9,8788515859162,07-12-2024 16:02,INV,VPI/KA/24-25/0166,07-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AAAGK3344N1Z0,29,84139110,80931.5,0.0,7283.84,7283.83,0.0,95499.17,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA18CE6436,1655,16-12-2024 16:02,Active,N,N
29AABCV1234K1Z9,5476762108349,30-12-2024 11:33,INV,VPI/KA/24-25/0167,30-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AAFCQ2233R1ZV,29,84819090,503455.64,0.0,0.0,0.0,0.0,503455.64,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA18HA5787,1775,08-01-2025 11:33,Active,N,N
29AABCV1234K1Z9,3516661514062,10-12-2024 08:21,INV,VPI/KA/24-25/0168,10-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,36AABCD4455L1ZH,36,84139110,280758.77,50536.58,0.0,0.0,0.0,331295.35,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA53DD8143,911,15-12-2024 08:21,Active,N,N
29AABCV1234K1Z9,8043224322450,31-12-2024 08:03,INV,VPI/KA/24-25/0170,31-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,07AAACN8899J1ZP,07,72085190,402175.11,72391.52,0.0,0.0,0.0,474566.63,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA12GK3759,1683,09-01-2025 08:03,Active,N,N
29AABCV1234K1Z9,9455373510315,05-12-2024 09:21,INV,VPI/KA/24-25/0172,05-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,36AABCD4455L1ZH,36,84139110,70270.05,12648.61,0.0,0.0,0.0,82918.66,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA52LE1344,1368,12-12-2024 09:21,Active,N,N
29AABCV1234K1Z9,2092318876969,10-12-2024 08:54,INV,VPI/KA/24-25/0176,10-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AACCS7712F1ZB,29,84819090,734987.19,0.0,66148.85,66148.84,0.0,867284.88,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA35AL4781,1537,18-12-2024 08:54,Active,N,N
29AABCV1234K1Z9,1035580614319,11-12-2024 14:20,INV,VPI/KA/24-25/0177,11-12-2024,Outward,Export,29AABCV1234K1Z9,29,Bengaluru,URP,96,84139110,1169703.57,0.0,0.0,0.0,0.0,1169703.57,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA10EL7363,1285,18-12-2024 14:20,Active,N,N
29AABCV1234K1Z9,2388166438375,18-12-2024 19:06,INV,VPI/KA/24-25/0178,18-12-2024,Outward,Export,29AABCV1234K1Z9,29,Bengaluru,URP,96,40169390,2272711.06,0.0,0.0,0.0,0.0,2272711.06,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA34GF8344,620,22-12-2024 19:06,Active,N,N
29AABCV1234K1Z9,4623066874942,23-12-2024 12:01,INV,VPI/KA/24-25/0179,23-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,URP,06,72085190,2548890.19,458800.23,0.0,0.0,0.0,3007690.42,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA14HH5127,1529,31-12-2024 12:01,Active,N,N
29AABCV1234K1Z9,3723141497662,23-12-2024 11:07,INV,VPI/KA/24-25/0180,23-12-2024,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,URP,24,40169390,1926331.9,231159.83,0.0,0.0,0.0,2157491.73,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA18CJ4412,26,24-12-2024 11:07,Active,N,N
27AABCV1234K1ZD,2028249624125,09-12-2024 14:44,INV,VPI/MH/24-25/0049,09-12-2024,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,29AACCS7712F1ZB,29,84139110,280462.85,50483.31,0.0,0.0,0.0,330946.16,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA43FK3881,1029,15-12-2024 14:44,Active,N,N
27AABCV1234K1ZD,2039485406925,19-12-2024 20:11,INV,VPI/MH/24-25/0050,19-12-2024,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,27AAEFS1122H1ZJ,27,84819090,642783.72,0.0,57850.54,57850.53,0.0,758484.79,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA09AA5407,616,23-12-2024 20:11,Active,N,N
27AABCV1234K1ZD,4864272440269,04-12-2024 18:46,INV,VPI/MH/24-25/0051,04-12-2024,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,29AACCS7712F1ZB,29,84139110,605603.58,109008.64,0.0,0.0,0.0,714612.22,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA28DE7094,1418,12-12-2024 18:46,Active,N,N
27AABCV1234K1ZD,7553784053427,13-12-2024 17:49,INV,VPI/MH/24-25/0053,13-12-2024,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,36AABCD4455L1ZH,36,84139110,389357.39,70084.33,0.0,0.0,0.0,459441.72,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA53JD5038,278,15-12-2024 17:49,Active,N,N
27AABCV1234K1ZD,5123031339472,20-12-2024 12:06,INV,VPI/MH/24-25/0054,20-12-2024,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,29AAGFK9012M1ZX,29,84819090,136134.58,24504.22,0.0,0.0,0.0,160638.8,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA03BF9149,1482,28-12-2024 12:06,Active,N,N
33AABCV1234K1ZK,3985661705200,13-12-2024 08:07,INV,VPI/TN/24-25/0010,13-12-2024,Outward,Supply,33AABCV1234K1ZK,33,Navi Mumbai,29AAFCQ2233R1ZV,29,72085190,590834.15,0.0,0.0,0.0,0.0,590834.15,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA34GL3409,323,15-12-2024 08:07,Active,N,N
33AABCV1234K1ZK,3026719808614,29-12-2024 09:50,INV,VPI/TN/24-25/0012,29-12-2024,Outward,Supply,33AABCV1234K1ZK,33,Navi Mumbai,29AACCS7712F1ZB,29,72085190,161153.13,29007.56,0.0,0.0,0.0,190160.69,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA04KC1462,93,30-12-2024 09:50,Active,N,N
29AABCV1234K1Z9,4776901818003,21-01-2025 17:37,INV,VPI/KA/24-25/0182,21-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AACCS7712F1ZB,29,84139110,184609.8,0.0,16614.88,16614.88,0.0,217839.56,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA09GJ3002,28,22-01-2025 17:37,Active,N,N
29AABCV1234K1Z9,2919035449715,13-01-2025 18:28,INV,VPI/KA/24-25/0183,13-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,19AAACB6677K1Z6,19,84819090,54918.45,9885.32,0.0,0.0,0.0,64803.77,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA29HA4854,687,17-01-2025 18:28,Active,N,N
29AABCV1234K1Z9,3204994500809,27-01-2025 08:21,INV,VPI/KA/24-25/0184,27-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,07AAACN8899J1ZP,07,72085190,1065326.24,191758.72,0.0,0.0,0.0,1257084.96,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA25LJ9498,1607,05-02-2025 08:21,Active,N,N
29AABCV1234K1Z9,6958851785427,17-01-2025 20:36,INV,VPI/KA/24-25/0186,17-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29ADHPG5566Q1ZQ,29,72085190,1265586.73,0.0,113902.81,113902.8,0.0,1493392.34,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA34ED1846,1181,23-01-2025 20:36,Active,N,N
29AABCV1234K1Z9,8145331974343,16-01-2025 16:59,INV,VPI/KA/24-25/0187,16-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,27AAEFS1122H1ZJ,27,84819090,333752.63,60075.47,0.0,0.0,0.0,393828.1,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA06EJ2421,285,18-01-2025 16:59,Active,N,N
29AABCV1234K1Z9,5683296574366,14-01-2025 15:35,INV,VPI/KA/24-25/0188,14-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29ADHPG5566Q1ZQ,29,72085190,589292.14,0.0,53036.3,53036.29,0.0,695364.73,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA20FK4671,843,19-01-2025 15:35,Active,N,N
29AABCV1234K1Z9,8892857431109,22-01-2025 18:31,INV,VPI/KA/24-25/0191,22-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,36AABCD4455L1ZH,36,84139110,65154.28,11727.77,0.0,0.0,0.0,76882.05,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA48GC8227,1155,28-01-2025 18:31,Active,N,N
29AABCV1234K1Z9,1646850731363,14-01-2025 17:56,INV,VPI/KA/24-25/0192,14-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29ADHPG5566Q1ZQ,29,84819090,326778.86,0.0,29410.1,29410.09,0.0,385599.05,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA50KC3068,24,15-01-2025 17:56,Active,N,N
29AABCV1234K1Z9,3547745677254,18-01-2025 17:45,INV,VPI/KA/24-25/0193,18-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AAAGK3344N1Z0,29,72085190,1386461.19,0.0,124781.51,124781.5,0.0,1636024.2,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA06FL8294,1487,26-01-2025 17:45,Active,N,N
29AABCV1234K1Z9,1426523905959,13-01-2025 13:05,INV,VPI/KA/24-25/0197,13-01-2025,Outward,Export,29AABCV1234K1Z9,29,Bengaluru,URP,96,73181500,999181.47,0.0,0.0,0.0,0.0,999181.47,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA52DA5580,583,16-01-2025 13:05,Active,N,N
29AABCV1234K1Z9,6058091650104,14-01-2025 16:30,INV,VPI/KA/24-25/0198,14-01-2025,Outward,Export,29AABCV1234K1Z9,29,Bengaluru,URP,96,72085190,1389538.73,0.0,0.0,0.0,0.0,1389538.73,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA44JF4233,615,18-01-2025 16:30,Active,N,N
29AABCV1234K1Z9,8938411793571,04-01-2025 11:20,INV,VPI/KA/24-25/0199,04-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,URP,36,73181500,571051.74,102789.31,0.0,0.0,0.0,673841.05,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA40CB1243,594,07-01-2025 11:20,Active,N,N
29AABCV1234K1Z9,4326451315714,26-01-2025 17:31,INV,VPI/KA/24-25/0200,26-01-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,URP,24,73181500,1286779.53,231620.32,0.0,0.0,0.0,1518399.85,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA52CL1666,319,28-01-2025 17:31,Active,N,N
27AABCV1234K1ZD,9675226591744,01-01-2025 18:53,INV,VPI/MH/24-25/0055,01-01-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,29AACCS7712F1ZB,29,73181500,317846.3,57212.33,0.0,0.0,0.0,375058.63,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA19LE8082,826,06-01-2025 18:53,Active,N,N
27AABCV1234K1ZD,5953300468234,12-01-2025 12:07,INV,VPI/MH/24-25/0056,12-01-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,07AAACN8899J1ZP,07,40169390,119385.95,14326.31,0.0,0.0,0.0,133712.26,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA20GG8367,1354,19-01-2025 12:07,Active,N,N
27AABCV1234K1ZD,2557925993297,21-01-2025 10:59,INV,VPI/MH/24-25/0058,21-01-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,29AACCS7712F1ZB,29,84139110,140659.16,25318.65,0.0,0.0,0.0,165977.81,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA41FB9772,1482,29-01-2025 10:59,Active,N,N
27AABCV1234K1ZD,3795812592299,06-01-2025 19:05,INV,VPI/MH/24-25/0059,06-01-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,29ADHPG5566Q1ZQ,29,73181500,136838.51,24630.93,0.0,0.0,0.0,161469.44,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA40DA6552,514,09-01-2025 19:05,Active,N,N
33AABCV1234K1ZK,4448577349944,15-01-2025 20:47,INV,VPI/TN/24-25/0014,15-01-2025,Outward,Supply,33AABCV1234K1ZK,33,Navi Mumbai,07AAACN8899J1ZP,07,84139110,174221.59,31359.89,0.0,0.0,0.0,205581.48,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA46GB2896,1052,21-01-2025 20:47,Active,N,N
33AABCV1234K1ZK,9534922233639,25-01-2025 20:50,INV,VPI/TN/24-25/0015,25-01-2025,Outward,Supply,33AABCV1234K1ZK,33,Navi Mumbai,27AAEFS1122H1ZJ,27,72085190,636700.24,114606.04,0.0,0.0,0.0,751306.28,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA47EF7252,1563,02-02-2025 20:50,Active,N,N
29AABCV1234K1Z9,5324627962001,25-02-2025 19:54,INV,VPI/KA/24-25/0202,25-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,27AAEFS1122H1ZJ,27,84139110,93775.18,16879.53,0.0,0.0,0.0,110654.71,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA43KA6120,1760,06-03-2025 19:54,Active,N,N
29AABCV1234K1Z9,6918180106245,12-02-2025 12:47,INV,VPI/KA/24-25/0204,12-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AAGFK9012M1ZX,29,84139110,295098.41,0.0,26558.86,26558.85,0.0,348216.12,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA17LC1876,1200,19-02-2025 12:47,Active,N,N
29AABCV1234K1Z9,9708257471471,28-02-2025 08:58,INV,VPI/KA/24-25/0205,28-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,36AABCD4455L1ZH,36,84819090,47945.51,8630.19,0.0,0.0,0.0,56575.7,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA22GF3954,647,04-03-2025 08:58,Active,N,N
29AABCV1234K1Z9,3106128403902,06-02-2025 15:31,INV,VPI/KA/24-25/0207,06-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AACCS7712F1ZB,29,84819090,239556.44,0.0,21560.08,21560.08,0.0,282676.6,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA29LC3096,1092,12-02-2025 15:31,Active,N,N
29AABCV1234K1Z9,8362015018071,06-02-2025 16:25,INV,VPI/KA/24-25/0208,06-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,07AAACN8899J1ZP,07,84139110,115751.87,20835.34,0.0,0.0,0.0,136587.21,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA50FC5098,325,08-02-2025 16:25,Active,N,N
29AABCV1234K1Z9,1364715753865,19-02-2025 19:43,INV,VPI/KA/24-25/0210,19-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AACCS7712F1ZB,29,73181500,72440.09,0.0,6519.61,6519.61,0.0,85479.31,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA09CA8347,718,23-02-2025 19:43,Active,N,N
29AABCV1234K1Z9,4184105468860,17-02-2025 19:15,INV,VPI/KA/24-25/0211,17-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AACCS7712F1ZB,29,84139110,664849.69,0.0,59836.47,59836.47,0.0,784522.63,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA10JB8287,1617,26-02-2025 19:15,Active,N,N
29AABCV1234K1Z9,3797332407108,25-02-2025 09:10,INV,VPI/KA/24-25/0212,25-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AACCS7712F1ZB,29,84819090,98035.36,0.0,8823.18,8823.18,0.0,115681.72,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA08JH4777,245,27-02-2025 09:10,Active,N,N
29AABCV1234K1Z9,7563448422010,18-02-2025 18:21,INV,VPI/KA/24-25/0214,18-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,07AAACN8899J1ZP,07,84819090,326362.51,58745.25,0.0,0.0,0.0,385107.76,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA42JE7316,401,21-02-2025 18:21,Active,N,N
29AABCV1234K1Z9,3902790722013,05-02-2025 08:15,INV,VPI/KA/24-25/0215,05-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,27AAEFS1122H1ZJ,27,84139110,1043457.8,187822.4,0.0,0.0,0.0,1231280.2,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA19FB7476,1043,11-02-2025 08:15,Active,N,N
29AABCV1234K1Z9,6543312745691,12-02-2025 14:47,INV,VPI/KA/24-25/0216,12-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AACCS7712F1ZB,29,73181500,84519.14,0.0,7606.73,7606.72,0.0,99732.59,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA10GK7247,1313,19-02-2025 14:47,Active,N,N
29AABCV1234K1Z9,2738390444048,17-02-2025 16:18,INV,VPI/KA/24-25/0217,17-02-2025,Outward,Export,29AABCV1234K1Z9,29,Bengaluru,URP,96,40169390,1634689.72,0.0,0.0,0.0,0.0,1634689.72,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA41CB6092,323,19-02-2025 16:18,Active,N,N
29AABCV1234K1Z9,9234054829356,08-02-2025 11:29,INV,VPI/KA/24-25/0218,08-02-2025,Outward,Export,29AABCV1234K1Z9,29,Bengaluru,URP,96,73181500,2497400.88,0.0,0.0,0.0,0.0,2497400.88,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA47DK8194,144,09-02-2025 11:29,Active,N,N
29AABCV1234K1Z9,8506786737433,09-02-2025 09:01,INV,VPI/KA/24-25/0219,09-02-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,URP,24,84819090,1639283.52,295071.03,0.0,0.0,0.0,1934354.55,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA17EK1727,1262,16-02-2025 09:01,Active,N,N
27AABCV1234K1ZD,6336474843855,14-02-2025 20:51,INV,VPI/MH/24-25/0061,14-02-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,29AACCS7712F1ZB,29,72085190,709454.25,127701.77,0.0,0.0,0.0,837156.02,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA02DH5461,1012,20-02-2025 20:51,Active,N,N
27AABCV1234K1ZD,7573325564590,22-02-2025 16:19,INV,VPI/MH/24-25/0062,22-02-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,07AAACN8899J1ZP,07,84819090,82115.56,14780.8,0.0,0.0,0.0,96896.36,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA37FF6404,1125,28-02-2025 16:19,Active,N,N
27AABCV1234K1ZD,3141761751425,12-02-2025 15:23,INV,VPI/MH/24-25/0064,12-02-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,27AAEFS1122H1ZJ,27,84139110,720883.15,0.0,64879.49,64879.48,0.0,850642.12,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA34KE7731,307,14-02-2025 15:23,Active,N,N
33AABCV1234K1ZK,2125966574323,16-02-2025 15:43,INV,VPI/TN/24-25/0016,16-02-2025,Outward,Supply,33AABCV1234K1ZK,33,Navi Mumbai,29AACCS7712F1ZB,29,72085190,622105.37,111978.97,0.0,0.0,0.0,734084.34,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA22GH3898,802,21-02-2025 15:43,Active,N,N
29AABCV1234K1Z9,4962635417364,16-03-2025 13:28,INV,VPI/KA/24-25/0221,16-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AAGFK9012M1ZX,29,72085190,1659866.98,0.0,149388.03,149388.03,0.0,1958643.04,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA13FJ7135,1307,23-03-2025 13:28,Active,N,N
29AABCV1234K1Z9,7388138301183,05-03-2025 14:55,INV,VPI/KA/24-25/0222,05-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,07AAACN8899J1ZP,07,84139110,189366.95,34086.05,0.0,0.0,0.0,223453.0,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA52LA8514,1095,11-03-2025 14:55,Active,N,N
29AABCV1234K1Z9,7848413108588,05-03-2025 16:06,INV,VPI/KA/24-25/0227,05-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,19AAACB6677K1Z6,19,72085190,2068334.63,372300.23,0.0,0.0,0.0,2440634.86,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA42LF2616,617,09-03-2025 16:06,Active,N,N
29AABCV1234K1Z9,2629438653706,16-03-2025 17:18,INV,VPI/KA/24-25/0228,16-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AACCS7712F1ZB,29,73181500,61373.71,0.0,5523.64,5523.63,0.0,72420.98,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA05FJ9142,388,18-03-2025 17:18,Active,N,N
29AABCV1234K1Z9,8009772790297,02-03-2025 10:59,INV,VPI/KA/24-25/0230,02-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,29AAGFK9012M1ZX,29,72085190,1430282.17,0.0,128725.4,128725.39,0.0,1687732.96,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA11KG9910,1580,10-03-2025 10:59,Active,N,N
29AABCV1234K1Z9,6733456702896,11-03-2025 10:50,INV,VPI/KA/24-25/0231,11-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,36AABCD4455L1ZH,36,73181500,57035.98,10266.48,0.0,0.0,0.0,67302.46,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA05GD8889,193,12-03-2025 10:50,Active,N,N
29AABCV1234K1Z9,5552874157264,07-03-2025 09:47,INV,VPI/KA/24-25/0234,07-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,19AAACB6677K1Z6,19,84139110,52152.9,9387.52,0.0,0.0,0.0,61540.42,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA44JC4142,521,10-03-2025 09:47,Active,N,N
29AABCV1234K1Z9,3157481805282,26-03-2025 19:31,INV,VPI/KA/24-25/0237,26-03-2025,Outward,Export,29AABCV1234K1Z9,29,Bengaluru,URP,96,73181500,860412.72,0.0,0.0,0.0,0.0,860412.72,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA36EC8108,674,30-03-2025 19:31,Active,N,N
29AABCV1234K1Z9,5821912164942,05-03-2025 17:39,INV,VPI/KA/24-25/0238,05-03-2025,Outward,Export,29AABCV1234K1Z9,29,Bengaluru,URP,96,73181500,1665698.16,0.0,0.0,0.0,0.0,1665698.16,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA44JF9764,282,07-03-2025 17:39,Active,N,N
29AABCV1234K1Z9,8841776877061,31-03-2025 18:00,INV,VPI/KA/24-25/0239,31-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,URP,24,72085190,2028481.99,365126.76,0.0,0.0,0.0,2393608.75,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA39KF8374,679,04-04-2025 18:00,Active,N,N
29AABCV1234K1Z9,4871222230501,23-03-2025 18:25,INV,VPI/KA/24-25/0240,23-03-2025,Outward,Supply,29AABCV1234K1Z9,29,Bengaluru,URP,08,84139110,1014950.19,182691.03,0.0,0.0,0.0,1197641.22,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA18GK2411,900,28-03-2025 18:25,Active,N,N
27AABCV1234K1ZD,5401022753541,18-03-2025 08:07,INV,VPI/MH/24-25/0068,18-03-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,29AACCS7712F1ZB,29,72085190,1764020.08,317523.61,0.0,0.0,0.0,2081543.69,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA05FL3324,1230,25-03-2025 08:07,Active,N,N
27AABCV1234K1ZD,3622628240749,16-03-2025 10:55,INV,VPI/MH/24-25/0071,16-03-2025,Outward,Supply,27AABCV1234K1ZD,27,Navi Mumbai,27AAEFS1122H1ZJ,27,73181500,63633.82,0.0,5727.05,5727.04,0.0,75087.91,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA53HL2191,1272,23-03-2025 10:55,Active,N,N
33AABCV1234K1ZK,8644105741617,19-03-2025 11:09,INV,VPI/TN/24-25/0020,19-03-2025,Outward,Supply,33AABCV1234K1ZK,33,Navi Mumbai,27AAEFS1122H1ZJ,27,40169390,60235.26,7228.23,0.0,0.0,0.0,67463.49,29AAECM1177X1ZF,MAHALAKSHMI ROADLINES PRIVATE LIMITED,KA15LD9243,998,24-03-2025 11:09,Active,N,N
